round,tick,player_id,attacker_id,blind_duration,player_x_pos,player_y_pos,player_z_pos,match_number
12,59240,65285,65285,1.3767788410186768,209.64,1454.38,107.97,4
12,60684,65281,65282,0.7848707437515259,627.82,649.61,95.97,4
12,60684,65288,65282,4.548186779022217,922.04,-106.54,89.03,4
13,69303,65281,65289,0.9654304385185242,423.85,1761.27,134.03,4
13,69303,65282,65289,0.9646814465522766,376.91,1796.22,131.54,4
13,69303,65280,65289,1.9109351634979248,369.97,1828.94,129.1,4
14,73171,65281,65285,0.6952428817749023,36.61,910.39,80.97,4
14,73171,65280,65285,4.380823135375977,105.67,1022.4,84.68,4
15,78149,65281,65285,3.548320770263672,243.44,1262.52,108.97,4
15,78149,65288,65285,0.6187101006507874,205.97,434.05,82.03,4
15,81012,65283,65289,0.643972635269165,1866.29,685.52,160.01,4
15,81012,65288,65289,4.238181591033936,2404.76,627.97,216.29,4
16,84785,65280,65288,0.7976019382476807,336.23,2013.85,200.13,4
16,84785,65283,65288,0.9643287658691406,228.19,1564.72,111.73,4
16,84785,65288,65288,1.5365114212036133,156.26,436.53,82.03,4
16,85649,65283,65285,4.766433238983154,890.86,2005.24,136.03,4
17,89131,65284,65286,0.9627562761306764,765.13,74.71,88.33,4
17,89131,65283,65286,2.079988718032837,630.29,-200.11,89.03,4
17,89771,65282,65285,1.8428373336791992,386.59,1951.24,136.03,4
18,94794,65282,65282,3.945643901824951,165.72,1270.57,97.0,4
18,94794,65287,65282,0.835654079914093,522.54,2119.97,140.14,4
18,95145,65285,65285,3.2380292415618896,721.43,2203.7,136.03,4
18,95145,65287,65285,0.8228704333305359,456.15,2097.65,140.14,4
18,95830,65285,65285,0.9900805950164796,960.97,2648.39,140.08,4
3,10116,65280,65287,1.0261433124542236,602.27,1927.04,136.03,5
3,10116,65281,65287,5.089056015014648,780.14,2065.27,136.03,5
3,10200,65281,65286,3.77655029296875,820.94,1946.42,136.03,5
3,11869,65281,65285,0.9062439203262328,794.6,2111.22,136.03,5
