round,tick,player_id,attacker_id,blind_duration,player_x_pos,player_y_pos,player_z_pos,match_number
23,142219,65284,65289,0.7964136004447937,413.2,-1711.97,-218.56,2
23,142219,65289,65289,0.5609083771705627,-874.85,-2565.39,-35.97,2
23,142459,65280,65289,3.501807689666748,271.4,-1569.47,-175.97,2
23,142459,65283,65289,4.999787330627441,292.84,-1486.63,-175.97,2
23,142459,65284,65289,5.198564052581787,113.63,-1418.04,-175.97,2
23,142459,65289,65289,2.726331949234009,-889.25,-2572.59,-35.97,2
23,143708,65287,65282,4.764782428741455,-1083.87,-1316.62,-166.71,2
23,143708,65286,65282,1.915549397468567,-497.84,-1462.97,-58.39,2
24,147810,65285,65282,3.681844472885132,-1681.12,54.02,-168.81,2
24,147810,65287,65282,3.620764970779419,-1910.36,-86.0,-165.72,2
24,147895,65287,65283,3.405851125717163,-1999.96,-239.83,-160.22,2
24,147895,65283,65283,0.5182214975357056,-551.7,577.28,-80.87,2
24,147928,65287,65280,3.535902261734009,-2005.22,-228.43,-161.97,2
24,147937,65285,65281,1.697509765625,-1377.86,233.74,-167.97,2
24,147937,65287,65281,3.395263671875,-2020.48,-213.51,-164.25,2
24,147937,65283,65281,1.197932243347168,-715.33,567.95,-81.87,2
24,147988,65285,65284,4.497986316680908,-1220.41,251.43,-167.48,2
2,8917,65285,65285,1.9539334774017332,-1140.97,717.96,-79.97,3
2,11516,65284,65282,3.089907169342041,-815.2,-788.75,-221.97,3
3,15848,65286,65283,2.620051622390747,-914.37,-2522.95,-104.97,3
3,15848,65285,65283,1.274680733680725,-671.53,-2272.08,-179.97,3
3,15976,65284,65284,0.2654888331890106,331.67,94.83,-183.61,3
3,15976,65281,65284,3.013417482376098,386.38,-174.61,-167.17,3
3,19787,65284,65285,2.934023380279541,459.99,457.24,-261.3,3
3,19787,65282,65285,0.5305222868919373,606.17,658.1,-135.97,3
3,19787,65286,65285,0.3438997864723205,-766.2,-2098.03,-179.97,3
3,20042,65286,65286,4.508723735809326,-872.97,-1473.05,-167.97,3
3,20385,65284,65286,2.482877731323242,452.29,459.78,-262.39,3
4,24808,65289,65284,2.8078866004943848,-2191.04,720.3,-101.79,3
4,24808,65288,65284,2.8269267082214355,-1540.03,297.95,-167.72,3
4,25052,65289,65284,2.168935060501098,-2191.04,720.3,-101.79,3
4,25052,65288,65284,2.2808663845062256,-1540.03,297.95,-167.72,3
4,25623,65287,65283,4.760350704193115,-532.99,-1450.16,-68.63,3
4,25623,65286,65283,3.703410387039185,-913.54,-2541.97,-36.14,3
4,25772,65282,65283,3.767476081848145,379.85,-1545.66,-201.89,3
4,25772,65287,65283,4.671267032623291,-502.64,-1413.77,-97.75,3
4,25772,65286,65283,3.614645004272461,-967.23,-2559.67,-167.97,3
4,25848,65283,65280,0.7791028022766113,134.53,-2338.79,-39.97,3
4,25848,65282,65280,2.579986572265625,129.87,-1434.02,-175.97,3
5,31800,65284,65284,0.2333641946315765,1100.07,-1023.49,-258.84,3
5,31800,65287,65284,2.8632287979125977,-842.59,-2308.81,-172.41,3
5,31800,65286,65284,2.6965627670288086,-917.29,-2369.95,-167.97,3
5,32617,65287,65285,0.5391947627067566,-753.68,-2092.68,-179.97,3
5,33440,65287,65287,0.5439193248748779,-665.01,-2184.59,-179.97,3
5,33440,65286,65287,1.052616000175476,-782.22,-2120.44,-179.97,3
5,34351,65284,65289,3.327333211898804,-1047.09,392.72,-17.43,3
5,37366,65282,65288,0.1560792773962021,-1214.8,706.83,-79.97,3
5,37366,65288,65288,0.6376930475234985,-2383.5,586.59,-127.97,3
5,37366,65286,65288,1.534577488899231,-2387.11,632.71,-78.97,3
6,43209,65284,65284,0.7713301777839661,186.09,-151.64,-151.97,3
